file,module,function,lineno,status,details,call_expression,target_module,target_name,classification,args_provided,keywords,star_args,kw_args
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,103,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,107,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,116,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,118,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,120,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,137,unresolved,Target not resolved; likely dynamic or external,app.query_one,modules.commands.system_commands,app.query_one,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,138,unresolved,Target not resolved; likely dynamic or external,stream_display.set_laser_colors,modules.commands.system_commands,stream_display.set_laser_colors,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,139,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,143,unresolved,Target not resolved; likely dynamic or external,app._content_widget.set_laser_colors,modules.commands.system_commands,app._content_widget.set_laser_colors,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,144,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,146,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,148,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,150,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,153,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,upgrade_opencli,155,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,163,unresolved,Target not resolved; likely dynamic or external,"context.get('args', '').strip().lower",,,unresolved,0,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,163,unresolved,Target not resolved; likely dynamic or external,"context.get('args', '').strip",,,unresolved,0,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,163,unresolved,Target not resolved; likely dynamic or external,context.get,modules.commands.system_commands,context.get,unresolved,2,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,166,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,167,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,184,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_configuration_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_configuration_prompt,unresolved,0,"command_name,current_settings,proposed_changes",False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,191,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_destructive_command_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_destructive_command_prompt,unresolved,0,"command_name,description,affected_items,warning_message",False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,199,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_destructive_command_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_destructive_command_prompt,unresolved,0,"command_name,description,affected_items,warning_message",False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,208,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.system_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,210,unresolved,Target not resolved; likely dynamic or external,result_perm.get,modules.commands.system_commands,result_perm.get,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,211,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,214,unresolved,Target not resolved; likely dynamic or external,"result_perm.get('data', {}).get",,,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,214,unresolved,Target not resolved; likely dynamic or external,result_perm.get,modules.commands.system_commands,result_perm.get,unresolved,2,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,215,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,220,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,226,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,228,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,231,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,234,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,236,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,242,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,244,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,246,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,249,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,256,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,258,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,261,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,api_server_control,262,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,270,unresolved,Target not resolved; likely dynamic or external,RollbackManager,rollback_manager,RollbackManager,unresolved,0,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,275,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_info_command_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_info_command_prompt,unresolved,0,"command_name,info_summary,allow_export",False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,286,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.system_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,288,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.system_commands,result.get,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,289,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,294,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,297,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,299,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,304,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,310,unresolved,Target not resolved; likely dynamic or external,"result.get('data', {}).get",,,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,310,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.system_commands,result.get,unresolved,2,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,314,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.system_commands,f.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,315,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.system_commands,f.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,317,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.system_commands,f.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,318,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.system_commands,f.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,319,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.system_commands,f.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,320,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.system_commands,f.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,rollback_opencli,321,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,refactor_interactive,330,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_basic_command_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_basic_command_prompt,unresolved,0,"command_name,description,risk_level,category",False,False
modules/commands/system_commands.py,modules.commands.system_commands,refactor_interactive,339,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.system_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,refactor_interactive,341,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.system_commands,result.get,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,refactor_interactive,342,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,refactor_interactive,346,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,refactor_interactive,347,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,autorefactor,356,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_destructive_command_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_destructive_command_prompt,unresolved,0,"command_name,description,affected_items,warning_message",False,False
modules/commands/system_commands.py,modules.commands.system_commands,autorefactor,365,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.system_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,autorefactor,367,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.system_commands,result.get,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,autorefactor,368,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,autorefactor,372,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,autorefactor,373,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,code_inject,388,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_destructive_command_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_destructive_command_prompt,unresolved,0,"command_name,description,affected_items,warning_message",False,False
modules/commands/system_commands.py,modules.commands.system_commands,code_inject,397,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.system_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,code_inject,399,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.system_commands,result.get,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,code_inject,400,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,code_inject,403,unresolved,Target not resolved; likely dynamic or external,"result.get('data', {}).get",,,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,code_inject,403,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.system_commands,result.get,unresolved,2,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,code_inject,404,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,code_inject,408,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/system_commands.py,modules.commands.system_commands,code_inject,409,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.system_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,_render_result,12,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,_render_result,14,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,_render_result,17,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,_render_result,18,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,_render_result,19,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,_render_result,21,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,_render_result,22,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_specify,29,unresolved,Target not resolved; likely dynamic or external,(context.get('args') or '').strip,,,unresolved,0,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_specify,29,unresolved,Target not resolved; likely dynamic or external,context.get,modules.commands.spec_commands,context.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_specify,39,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_workflow_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_workflow_prompt,unresolved,0,"workflow_name,steps,estimated_duration",False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_specify,47,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.spec_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_specify,49,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_specify,50,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_specify,54,unresolved,Target not resolved; likely dynamic or external,SpecifyWrapper,modules.specify_wrapper,SpecifyWrapper,unresolved,0,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_constitution,63,unresolved,Target not resolved; likely dynamic or external,(context.get('args') or '').strip,,,unresolved,0,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_constitution,63,unresolved,Target not resolved; likely dynamic or external,context.get,modules.commands.spec_commands,context.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_constitution,72,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_workflow_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_workflow_prompt,unresolved,0,"workflow_name,steps,estimated_duration",False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_constitution,80,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.spec_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_constitution,82,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_constitution,83,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_constitution,87,unresolved,Target not resolved; likely dynamic or external,SpecifyWrapper,modules.specify_wrapper,SpecifyWrapper,unresolved,0,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_plan,96,unresolved,Target not resolved; likely dynamic or external,(context.get('args') or '').strip,,,unresolved,0,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_plan,96,unresolved,Target not resolved; likely dynamic or external,context.get,modules.commands.spec_commands,context.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_plan,105,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_workflow_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_workflow_prompt,unresolved,0,"workflow_name,steps,estimated_duration",False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_plan,113,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.spec_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_plan,115,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_plan,116,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_plan,120,unresolved,Target not resolved; likely dynamic or external,SpecifyWrapper,modules.specify_wrapper,SpecifyWrapper,unresolved,0,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_tasks,136,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_workflow_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_workflow_prompt,unresolved,0,"workflow_name,steps,estimated_duration",False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_tasks,144,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.spec_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_tasks,146,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_tasks,147,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_tasks,151,unresolved,Target not resolved; likely dynamic or external,SpecifyWrapper,modules.specify_wrapper,SpecifyWrapper,unresolved,0,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_implement,167,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_workflow_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_workflow_prompt,unresolved,0,"workflow_name,steps,estimated_duration",False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_implement,175,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.spec_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_implement,177,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_implement,178,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_implement,182,unresolved,Target not resolved; likely dynamic or external,SpecifyWrapper,modules.specify_wrapper,SpecifyWrapper,unresolved,0,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_test,198,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_workflow_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_workflow_prompt,unresolved,0,"workflow_name,steps,estimated_duration",False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_test,206,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.spec_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_test,208,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_test,209,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_test,213,unresolved,Target not resolved; likely dynamic or external,SpecifyWrapper,modules.specify_wrapper,SpecifyWrapper,unresolved,0,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,223,unresolved,Target not resolved; likely dynamic or external,CommandPermissionTemplate.create_info_command_prompt,modules.commands.permission_templates.CommandPermissionTemplate,create_info_command_prompt,unresolved,0,"command_name,info_summary,allow_export",False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,234,unresolved,Target not resolved; likely dynamic or external,permission_manager.request_permission,modules.commands.spec_commands,permission_manager.request_permission,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,236,unresolved,Target not resolved; likely dynamic or external,result_perm.get,modules.commands.spec_commands,result_perm.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,237,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,241,unresolved,Target not resolved; likely dynamic or external,SpecifyWrapper,modules.specify_wrapper,SpecifyWrapper,unresolved,0,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,246,unresolved,Target not resolved; likely dynamic or external,"result_perm.get('data', {}).get",,,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,246,unresolved,Target not resolved; likely dynamic or external,result_perm.get,modules.commands.spec_commands,result_perm.get,unresolved,2,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,246,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,250,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.spec_commands,f.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,251,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.spec_commands,f.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,252,unresolved,Target not resolved; likely dynamic or external,f.write,modules.commands.spec_commands,f.write,unresolved,1,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,252,unresolved,Target not resolved; likely dynamic or external,result.get,modules.commands.spec_commands,result.get,unresolved,2,,False,False
modules/commands/spec_commands.py,modules.commands.spec_commands,run_spec_check,253,unresolved,Target not resolved; likely dynamic or external,app.write,modules.commands.spec_commands,app.write,unresolved,1,,False,False
modules/commands/command_router.py,modules.commands.command_router,CommandRouter._initialize_registrations,74,unresolved,Target not resolved; likely dynamic or external,get_enforcement,modules.sdk,get_enforcement,unresolved,0,,False,False
modules/commands/command_router.py,modules.commands.command_router,CommandRouter.route_command,108,unresolved,Target not resolved; likely dynamic or external,command.strip,modules.commands.command_router,command.strip,unresolved,0,,False,False
modules/commands/command_router.py,modules.commands.command_router,CommandRouter.route_command,110,unresolved,Target not resolved; likely dynamic or external,command.strip,modules.commands.command_router,command.strip,unresolved,0,,False,False
modules/commands/command_router.py,modules.commands.command_router,CommandRouter.route_command,110,unresolved,Target not resolved; likely dynamic or external,args.strip,modules.commands.command_router,args.strip,unresolved,0,,False,False
modules/commands/command_router.py,modules.commands.command_router,CommandRouter.route_command,114,unresolved,Target not resolved; likely dynamic or external,self.executor.registry.commands.keys,,,unresolved,0,,False,False
modules/commands/command_router.py,modules.commands.command_router,CommandRouter.route_command,119,unresolved,Target not resolved; likely dynamic or external,self.executor.execute_command,,,unresolved,0,"name,app,session,args",False,False
modules/commands/command_router.py,modules.commands.command_router,CommandRouter.route_command,143,unresolved,Target not resolved; likely dynamic or external,self.app.write,,,unresolved,1,,False,False
modules/commands/command_router.py,modules.commands.command_router,CommandRouter.is_registered,148,unresolved,Target not resolved; likely dynamic or external,self.executor.registry.get,,,unresolved,2,,False,False
modules/commands/command_router.py,modules.commands.command_router,CommandRouter.get_available_commands,153,unresolved,Target not resolved; likely dynamic or external,self.executor.registry.commands.keys,,,unresolved,0,,False,False
modules/commands/command_router.py,modules.commands.command_router,route_command_unified,168,unresolved,Target not resolved; likely dynamic or external,CommandRouter,modules.commands.command_router,CommandRouter,unresolved,2,,False,False
modules/commands/command_router.py,modules.commands.command_router,route_command_unified,172,unresolved,Target not resolved; likely dynamic or external,app._command_router._initialize_registrations,modules.commands.command_router,app._command_router._initialize_registrations,unresolved,0,,False,False
modules/commands/command_router.py,modules.commands.command_router,route_command_unified,189,unresolved,Target not resolved; likely dynamic or external,app._command_router.route_command,modules.commands.command_router,app._command_router.route_command,unresolved,2,,False,False
